X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	KR	realZxx_real	imagZxx_real	realZxy_real	imagZxy_real	realZyx_real	imagZyx_real	realZyy_real	imagZyy_real
-3000	-6000	50	-0.000523215	0.000160254	0.00196836	-0.00102759	-0.00478328	0.00217868	0.00113519	-0.000405133	0.319183412	-0.00118856	0.00039717	0.00434852	-0.00227124	-0.00679636	0.00314379	0.00167543	-0.000603725
-2000	-6000	50	-0.000654437	0.000197468	0.00359339	-0.00194802	-0.00685427	0.003123	0.00117903	-0.000427031	0.999636513	-0.000630124	0.000202005	0.00355478	-0.00192914	-0.00691703	0.00316885	0.00117827	-0.000418933
-1000	-6000	50	-0.000237275	6.83E-05	0.00320721	-0.00178094	-0.00679988	0.00309136	0.000506167	-0.000180624	0.987067832	-0.000238761	7.43E-05	0.00319063	-0.00177604	-0.00691523	0.00315945	0.000510511	-0.000178728
0	-6000	50	9.82E-05	-3.05E-05	0.00316039	-0.00176432	-0.00683668	0.00310405	-0.000172833	6.16E-05	0.998490505	7.76E-05	-2.37E-05	0.0031264	-0.00174899	-0.00690947	0.00315687	-0.000169534	5.90E-05
1000	-6000	50	0.000190784	-5.52E-05	0.00151095	-0.000830698	-0.00476397	0.00214472	-0.000577976	0.000203153	0.311679176	0.000418139	-0.000131368	0.0033271	-0.00183312	-0.00692054	0.00316524	-0.000848024	0.000298816
2000	-6000	50	0.000873238	-0.000264464	0.00391998	-0.00208835	-0.00683158	0.00312015	-0.00147044	0.000535906	0.999195911	0.000886868	-0.000289959	0.00389023	-0.00207184	-0.0068887	0.00316707	-0.00147028	0.000526934
3000	-6000	50	0.00147167	-0.000464406	0.00490864	-0.00251923	-0.00653664	0.00304443	-0.00169859	0.000619112	0.999510638	0.00148305	-0.000503259	0.00487545	-0.00249969	-0.00658783	0.00308436	-0.00170295	0.000609145
4000	-6000	50	0.00104524	-0.000320533	0.00365542	-0.00184429	-0.00579601	0.00278862	-0.00126004	0.000429755	0.643460053	0.00160987	-0.000541085	0.00555172	-0.00280172	-0.00591841	0.00287573	-0.00125345	0.000417054
5000	-6000	50	0.00129804	-0.000370958	0.005738	-0.00289802	-0.00639928	0.0032091	-0.000999683	0.000311147	1.160739331	0.00133386	-0.000429445	0.00572703	-0.00288681	-0.00553409	0.00277959	-0.000875166	0.000265949
6000	-6000	50	0.000992424	-0.000254182	0.00575513	-0.00291172	-0.00620044	0.00317911	-0.000673324	0.000184794	1.157186178	0.00105132	-0.000322654	0.00576434	-0.00291009	-0.00536505	0.00275924	-0.00064181	0.000180383
7000	-6000	50	0.000750623	-0.000165173	0.00573673	-0.00290862	-0.00526375	0.00273507	-0.000433457	0.000107395	0.991023993	0.000828141	-0.000241701	0.00576638	-0.00291796	-0.00529501	0.00276216	-0.000490894	0.00012951
8000	-6000	50	0.00110482	-0.000241864	0.00984924	-0.00502692	-0.00708432	0.00373286	-0.000523249	0.000133948	2.304524911	0.000657554	-0.000181853	0.00575677	-0.00292242	-0.0052684	0.00277228	-0.000386291	9.54E-05
9000	-6000	50	0.00056654	-0.000123853	0.00572399	-0.0029148	-0.00524788	0.00276415	-0.000367557	0.000100097	0.991453698	0.000527425	-0.000138112	0.00574411	-0.00292343	-0.00526397	0.00278526	-0.000309851	7.21E-05
-9000	-3000	50	-0.000270838	6.09E-05	0.0034775	-0.00175552	-0.00485302	0.00263699	0.000221507	-5.44E-05	0.587199806	-0.000447536	0.000134981	0.00593956	-0.00297707	-0.00484715	0.00263101	0.000218617	-5.34E-05
-8000	-3000	50	-0.000579097	0.000139216	0.00599777	-0.00299251	-0.00468187	0.0025455	0.000268449	-7.23E-05	0.994977915	-0.000592657	0.000185953	0.00601279	-0.00299284	-0.00469737	0.00255384	0.000270509	-6.93E-05
-7000	-3000	50	-0.000775	0.000205634	0.00610077	-0.00301822	-0.00447638	0.00243	0.000324624	-9.07E-05	0.997163808	-0.000793947	0.000258047	0.00610494	-0.00301236	-0.00448966	0.00244032	0.000332243	-9.00E-05
-6000	-3000	50	-0.00104636	0.000303098	0.00620526	-0.00304123	-0.00529746	0.00286259	0.000511284	-0.000150342	1.259555736	-0.0010694	0.000358718	0.00623188	-0.00304298	-0.00419118	0.00226734	0.000397795	-0.000113281
-5000	-3000	50	-0.00137918	0.000425236	0.00629628	-0.00304828	-0.00371232	0.0019913	0.000447057	-0.000136727	0.989375017	-0.001412	0.000484101	0.00635359	-0.00306438	-0.00372529	0.00199197	0.000443213	-0.00013128
-4000	-3000	50	-0.00266158	0.000839439	0.0101858	-0.00490634	-0.00302083	0.00159368	0.000410732	-0.000130355	1.725319704	-0.00157242	0.000535222	0.0059513	-0.00284893	-0.00300719	0.00157641	0.000414587	-0.000122431
-3000	-3000	50	-0.000831843	0.000247053	0.00338176	-0.00169634	-0.00232135	0.00119121	0.000309857	-9.09E-05	0.979274211	-0.000858025	0.00027567	0.00343904	-0.00171796	-0.00233158	0.00120238	0.000309228	-8.76E-05
-2000	-3000	50	-0.000333902	9.22E-05	0.00198322	-0.00108379	-0.00205162	0.0010418	0.000204912	-5.89E-05	0.98334019	-0.000338144	0.000100175	0.00200314	-0.00109314	-0.00206225	0.00105591	0.000200764	-5.55E-05
-1000	-3000	50	-0.000186938	4.91E-05	0.0027776	-0.00160746	-0.00259097	0.00131832	0.000105204	-3.36E-05	2.257569434	-0.000112155	3.08E-05	0.00162239	-0.00093238	-0.00196709	0.00100483	8.68E-05	-2.37E-05
0	-3000	50	0.000102248	-3.03E-05	0.00241146	-0.00138924	-0.00191594	0.000968233	-3.14E-05	1.10E-05	1.500378949	3.57E-05	-9.64E-06	0.00157247	-0.000911688	-0.0019502	0.000996348	-2.88E-05	7.65E-06
1000	-3000	50	0.000164795	-4.10E-05	0.00142666	-0.000794547	-0.00162475	0.000809383	-0.000118411	3.22E-05	0.65834651	0.000206358	-5.87E-05	0.00174569	-0.000984332	-0.0020007	0.00102269	-0.000143973	3.92E-05
2000	-3000	50	0.000720964	-0.000203165	0.00356551	-0.00188135	-0.00210677	0.00107428	-0.000270606	8.07E-05	1.386035512	0.000539925	-0.000167235	0.00250782	-0.00131031	-0.00216204	0.00110986	-0.000255583	7.10E-05
3000	-3000	50	0.00209674	-0.000632137	0.00826454	-0.00402648	-0.00434985	0.0022689	-0.00046276	0.000126761	2.886028178	0.00128861	-0.000428928	0.00483629	-0.00234033	-0.00260545	0.00135305	-0.000362483	0.000104455
4000	-3000	50	0.00155312	-0.000491038	0.00628233	-0.00302211	-0.00340904	0.00180538	-0.000490465	0.000157212	0.995878252	0.00155656	-0.000535695	0.00631433	-0.00302832	-0.0033981	0.00179919	-0.000442278	0.000131035
5000	-3000	50	0.00121296	-0.000364767	0.00629294	-0.00306445	-0.00397737	0.00214456	-0.000422247	0.000126652	0.998185927	0.00123551	-0.000420421	0.00630288	-0.00305946	-0.00398531	0.00214511	-0.000425839	0.00012362
6000	-3000	50	0.000902278	-0.000252008	0.00617396	-0.00303806	-0.00434334	0.00235802	-0.00036064	0.00010388	0.999194285	0.000920697	-0.000304435	0.00616715	-0.00302735	-0.00435703	0.00236356	-0.000365242	0.000101512
7000	-3000	50	0.000439321	-0.000110894	0.00398772	-0.00197804	-0.00302703	0.00164205	-0.000197906	5.43E-05	0.432832094	0.000684115	-0.000218247	0.00605792	-0.00300226	-0.00460319	0.00250382	-0.000300367	8.00E-05
8000	-3000	50	0.000497822	-0.000113372	0.00593746	-0.00296947	-0.00475317	0.00258547	-0.000253074	6.72E-05	0.989356642	0.000513814	-0.000157231	0.00597345	-0.00298304	-0.0047783	0.00259651	-0.000243082	6.12E-05
9000	-3000	50	0.000734933	-0.000155526	0.0111062	-0.00561775	-0.00698904	0.00382435	-0.000327273	7.81E-05	2.685383771	0.000391057	-0.000114358	0.00590911	-0.00296818	-0.00490749	0.00266186	-0.000196037	4.70E-05
-9000	0	50	-2.97E-08	2.87E-07	0.00594398	-0.00297148	-0.00465155	0.0025734	4.38E-06	-4.20E-08	0.992374404	-1.92E-07	-1.36E-06	0.00600549	-0.00298872	-0.00464833	0.00256009	-6.47E-07	2.64E-07
-8000	0	50	8.12E-06	-1.89E-06	0.00611079	-0.00302689	-0.00440018	0.00244715	-9.05E-06	2.93E-06	0.999287625	-7.13E-08	-1.70E-06	0.00608769	-0.00300636	-0.00442607	0.00245348	-8.56E-07	2.31E-07
-7000	0	50	4.03E-06	-8.37E-07	0.00278703	-0.00136757	-0.00389545	0.00215303	-1.19E-05	4.24E-06	0.425084774	2.01E-07	-1.92E-06	0.00618268	-0.00302652	-0.00412388	0.00230031	-6.63E-07	-9.48E-08
-6000	0	50	7.32E-06	-1.08E-06	0.0062735	-0.00305255	-0.00369481	0.00207555	-9.92E-06	3.22E-06	0.993916487	3.85E-07	-1.91E-06	0.00627922	-0.00304388	-0.00372063	0.00208085	-5.76E-07	-5.99E-07
-5000	0	50	8.19E-06	6.72E-07	0.0108473	-0.00526712	-0.00538592	0.00301921	-2.14E-05	-5.70E-06	2.901470163	4.08E-07	-1.62E-06	0.00633397	-0.00303954	-0.00319214	0.00177515	-5.47E-07	-1.02E-06
-4000	0	50	-5.29E-06	4.14E-06	0.00262329	-0.00125786	-0.00115515	0.000631428	1.57E-05	-7.32E-06	0.203687809	2.71E-07	-1.14E-06	0.00582762	-0.00278632	-0.00255653	0.00139178	-4.57E-07	-1.14E-06
-3000	0	50	1.59E-05	-5.99E-06	0.00334851	-0.0016841	-0.00204485	0.00108051	-3.02E-05	1.21E-05	1.013102234	1.61E-07	-4.71E-07	0.00330253	-0.00165455	-0.00204649	0.00108498	-2.06E-07	-6.49E-07
-2000	0	50	1.27E-06	-2.23E-07	0.000849086	-0.000469096	-0.00082588	0.000426371	-1.87E-06	3.14E-07	0.20565475	1.34E-07	-1.54E-07	0.00186269	-0.0010262	-0.00182826	0.000952467	-4.98E-08	-3.62E-07
-1000	0	50	4.15E-06	-1.54E-06	0.00149329	-0.000871996	-0.00171916	0.000878413	-3.18E-06	2.73E-06	0.997682858	1.97E-07	-1.52E-08	0.00147131	-0.000858847	-0.0017446	0.000902319	5.29E-08	-1.63E-07
0	0	50	-4.42E-06	2.51E-06	0.00117383	-0.000691848	-0.00140009	0.000713051	2.39E-06	-1.62E-06	0.668043127	1.23E-07	1.08E-07	0.00141901	-0.000836819	-0.00172804	0.000893335	1.08E-07	-5.51E-08
1000	0	50	-2.41E-06	1.08E-06	0.00129801	-0.000743957	-0.00116897	0.000598931	-5.64E-07	-5.26E-07	0.533932885	1.04E-07	2.02E-07	0.00159949	-0.000913308	-0.00177365	0.00092025	1.42E-07	4.13E-08
2000	0	50	7.63E-06	-4.35E-06	0.00273684	-0.0014511	-0.00223658	0.00116723	-1.87E-05	8.13E-06	1.349422887	1.19E-07	4.25E-07	0.00237318	-0.00124695	-0.00191307	0.00100344	1.73E-07	5.99E-08
3000	0	50	-1.12E-05	3.74E-06	0.00567493	-0.00275889	-0.00263838	0.00141958	3.88E-06	-6.56E-07	1.415616634	2.15E-07	1.20E-06	0.0046976	-0.00227494	-0.00225432	0.00121019	1.84E-07	-1.33E-07
4000	0	50	-3.77E-06	-5.43E-07	0.00622571	-0.00298789	-0.00286755	0.00159028	2.36E-06	-1.56E-06	0.993921036	6.09E-07	1.80E-06	0.00624513	-0.00298629	-0.00288221	0.00158867	1.88E-07	-2.02E-07
5000	0	50	-6.05E-06	-5.89E-07	0.00638993	-0.00308903	-0.00344629	0.00193725	8.75E-07	4.89E-07	1.005221622	7.86E-07	1.86E-06	0.00632108	-0.0030481	-0.00347304	0.00193897	2.93E-07	-1.40E-07
6000	0	50	-7.85E-05	3.62E-05	0.00442347	-0.00213934	-0.00176599	0.000990709	3.44E-05	-1.48E-05	0.318227748	6.96E-07	1.89E-06	0.00623104	-0.00303459	-0.00393655	0.00220032	4.83E-07	-3.42E-08
7000	0	50	-1.04E-05	1.35E-06	0.00591962	-0.00287771	-0.00291108	0.00161624	1.32E-05	-4.49E-06	0.65404445	4.25E-07	1.95E-06	0.00613167	-0.00301392	-0.0042859	0.00238396	5.20E-07	8.99E-08
8000	0	50	6.95E-05	-3.80E-05	0.00427807	-0.00210401	-0.00203728	0.00113032	-1.76E-05	8.68E-06	0.31691586	2.01E-07	2.05E-06	0.00604496	-0.0029973	-0.00454558	0.00251253	4.20E-07	-1.91E-08
9000	0	50	7.33E-06	-9.70E-06	0.011312	-0.0057092	-0.00674228	0.00374328	-1.65E-05	-2.17E-05	2.708685165	-8.49E-09	1.97E-06	0.00596979	-0.0029818	-0.00473859	0.00260216	6.33E-07	-2.21E-07
-9000	3000	50	0.000375569	-6.58E-05	0.00513578	-0.00244552	-0.00244662	0.00130661	-3.99E-05	-5.85E-06	0.431580813	0.000446213	-0.000134258	0.00593809	-0.00297391	-0.00484661	0.00263327	-0.000219486	5.42E-05
-8000	3000	50	0.000423636	-7.36E-05	0.00521114	-0.00246142	-0.000816616	0.000444719	-4.44E-05	1.08E-05	0.149430613	0.000590476	-0.000185562	0.00601189	-0.00299197	-0.00469715	0.00255564	-0.000271708	7.06E-05
-7000	3000	50	0.00112018	-0.00027807	0.00931724	-0.00454741	-0.00442764	0.00240956	-0.000324152	8.92E-05	1.503785401	0.000791431	-0.000258552	0.00610452	-0.00301092	-0.00449009	0.0024413	-0.000333146	9.10E-05
-6000	3000	50	0.00105237	-0.000301983	0.0062786	-0.0030655	-0.00416302	0.00225702	-0.000392014	0.00011579	1.001810901	0.0010677	-0.000360066	0.00623001	-0.00304279	-0.00419287	0.0022682	-0.00039844	0.000113173
-5000	3000	50	0.00137445	-0.000420743	0.00631055	-0.00305092	-0.00371067	0.00198961	-0.000441362	0.000134107	0.991196038	0.00140973	-0.000485718	0.00635265	-0.00306518	-0.00372578	0.00199214	-0.000443965	0.000130375
-4000	3000	50	0.00225309	-0.000706788	0.00866062	-0.004221	-0.00559759	0.00295543	-0.000790957	0.00022477	2.72442651	0.00157176	-0.000537083	0.00594898	-0.00285009	-0.00300754	0.00157677	-0.000415165	0.000121303
-3000	3000	50	0.000849324	-0.000251038	0.00342095	-0.00176086	-0.00436667	0.00224765	-0.000568736	0.000169741	1.878912823	0.000857167	-0.000276412	0.00343542	-0.00171749	-0.00232981	0.00120117	-0.000309235	8.67E-05
-2000	3000	50	0.000329935	-8.89E-05	0.00198754	-0.00112888	-0.00386067	0.00196066	-0.00036214	0.000105877	1.874998865	0.000338062	-0.000100546	0.00200155	-0.00109246	-0.00206248	0.00105572	-0.000200566	5.47E-05
-1000	3000	50	0.000120491	-3.04E-05	0.00223886	-0.00138472	-0.00364665	0.0018453	-0.00019554	1.42E-05	2.608552076	0.000112311	-3.09E-05	0.00162029	-0.000931467	-0.00196634	0.00100439	-8.66E-05	2.32E-05
0	3000	50	-3.55E-05	9.10E-06	0.00156459	-0.000906901	-0.00191907	0.000968939	2.84E-05	-8.40E-06	0.977898028	-3.57E-05	9.80E-06	0.00157033	-0.000910777	-0.0019503	0.000996272	2.89E-05	-7.96E-06
1000	3000	50	-0.000130232	3.37E-05	0.00113454	-0.000640928	-0.00197115	0.000994626	0.000145818	-4.09E-05	0.639738493	-0.000206443	5.90E-05	0.00174448	-0.000983183	-0.00199982	0.00102238	0.000144028	-3.93E-05
2000	3000	50	-0.000908074	0.000258642	0.00428597	-0.00225583	-0.00293019	0.00149714	0.000362695	-0.000114133	2.31567242	-0.000539987	0.000167326	0.00250802	-0.00131059	-0.00216227	0.00110939	0.00025577	-7.10E-05
3000	3000	50	-0.00126367	0.000385467	0.00481355	-0.00233647	-0.00259045	0.00134392	0.000349095	-0.000100972	0.992278539	-0.00128871	0.000429416	0.00483563	-0.00234108	-0.00260461	0.00135266	0.000362817	-0.000104433
4000	3000	50	-0.00155075	0.000484157	0.0063354	-0.00304336	-0.0022025	0.00117695	0.000269264	-8.23E-05	0.653488919	-0.00155609	0.000536594	0.00631385	-0.00302875	-0.00339755	0.00179894	0.000442637	-0.000131214
5000	3000	50	-0.00122617	0.000365644	0.00629857	-0.00306245	-0.00397263	0.00214494	0.000436422	-0.000131142	0.998249912	-0.00123576	0.000422305	0.00629586	-0.00305583	-0.00398582	0.00214505	0.000426141	-0.000123569
6000	3000	50	-0.000904169	0.000249291	0.00610744	-0.00300825	-0.00435357	0.00236333	0.00036867	-0.000105281	0.990993482	-0.000920498	0.000306264	0.00616568	-0.00302772	-0.004356	0.002364	0.000366346	-0.000101373
7000	3000	50	-0.00115295	0.000290724	0.0102732	-0.00514161	-0.00781022	0.00425749	0.000504084	-0.00015429	2.886003113	-0.000683533	0.000220179	0.0060574	-0.00300286	-0.00460197	0.0025029	0.00030148	-7.96E-05
8000	3000	50	-0.000501293	0.000110777	0.00591614	-0.00296383	-0.0047718	0.00259461	0.000247512	-6.42E-05	0.990374163	-0.000513025	0.000159223	0.00597184	-0.00298293	-0.0047775	0.00259642	0.000243864	-6.11E-05
9000	3000	50	-0.000383991	7.51E-05	0.00588058	-0.00296105	-0.0049004	0.00266364	0.000199591	-5.01E-05	0.994933323	-0.000390412	0.000116102	0.00590804	-0.0029685	-0.00490695	0.0026631	0.00019708	-4.75E-05
-9000	6000	50	0.00057484	-0.000120824	0.00567326	-0.00289366	-0.00526459	0.00276513	-0.000364744	9.11E-05	0.986876119	0.00058929	-0.000157242	0.00574841	-0.00292013	-0.00526294	0.00277914	-0.000346495	8.28E-05
-8000	6000	50	0.000710334	-0.000162283	0.00569989	-0.00290039	-0.00526368	0.00274236	-0.000431828	0.000113567	0.987174924	0.000737925	-0.000208206	0.00576047	-0.0029174	-0.00527624	0.00276736	-0.000435455	0.000111223
-7000	6000	50	0.00121201	-0.00030411	0.00777517	-0.00397593	-0.00904363	0.00467205	-0.000944536	0.000265255	2.298256059	0.000932652	-0.000277529	0.00576493	-0.00291302	-0.00532101	0.00275939	-0.000559697	0.000153221
-6000	6000	50	0.00117183	-0.000326582	0.00577455	-0.00295463	-0.00926953	0.0047051	-0.00128308	0.000393174	1.71835671	0.00118623	-0.000371148	0.0057514	-0.00289956	-0.00543247	0.00276544	-0.000745199	0.000218418
-5000	6000	50	0.00199756	-0.000606975	0.00768022	-0.00389886	-0.0076449	0.0037922	-0.00140879	0.000463789	1.825413489	0.00148611	-0.000487789	0.00566965	-0.00285496	-0.00568818	0.00281513	-0.00104139	0.000331921
-4000	6000	50	0.00158902	-0.000502236	0.0052565	-0.00267143	-0.00620459	0.00294669	-0.00148894	0.000528227	0.988175481	0.00163973	-0.000555706	0.00530517	-0.00268852	-0.00623506	0.00297116	-0.00150042	0.000521234
-3000	6000	50	0.00117077	-0.000366094	0.00435086	-0.00227183	-0.00675408	0.00310811	-0.00167684	0.000613714	0.993678599	0.00118842	-0.000395739	0.00434661	-0.0022684	-0.00680405	0.00314722	-0.00167433	0.000603189
-2000	6000	50	0.000623277	-0.000187112	0.00359385	-0.00194632	-0.00685889	0.00312536	-0.00117614	0.000425915	1.001416774	0.000630014	-0.000201175	0.0035528	-0.00192605	-0.00692469	0.00316967	-0.00117726	0.000418399
-1000	6000	50	0.000139777	-3.84E-05	0.00226875	-0.0012532	-0.00310298	0.00140679	-0.000230362	8.14E-05	0.318549715	0.000238524	-7.38E-05	0.00318966	-0.0017733	-0.00691549	0.00315763	-0.000509948	0.000178116
0	6000	50	-7.28E-05	1.94E-05	0.00307786	-0.00170107	-0.00309334	0.00140348	7.64E-05	-2.69E-05	0.439080366	-7.78E-05	2.41E-05	0.0031267	-0.00174669	-0.00691037	0.00315472	0.000169719	-5.97E-05
1000	6000	50	-0.000257989	7.12E-05	0.00235136	-0.00128794	-0.00310556	0.00140992	0.000383328	-0.000136226	0.31697922	-0.000418675	0.000131698	0.00332721	-0.00183172	-0.00692007	0.00316347	0.000848588	-0.000299766
2000	6000	50	-0.000819191	0.000242582	0.00389042	-0.00207253	-0.0067812	0.00310516	0.00143628	-0.000520498	0.988211783	-0.00088777	0.000289959	0.00389012	-0.00207116	-0.00688907	0.00316412	0.00146968	-0.000527719
3000	6000	50	-0.00270236	0.000881835	0.00837014	-0.00430118	-0.0111905	0.00522977	0.00307253	-0.00113013	2.891312956	-0.0014843	0.000503243	0.00487399	-0.00249879	-0.00658784	0.00308211	0.00170335	-0.000610012
4000	6000	50	-0.00152724	0.000465326	0.00550437	-0.00278463	-0.00588586	0.00285817	0.00121831	-0.000409725	0.991463758	-0.00161141	0.000541187	0.00555058	-0.00280006	-0.00591745	0.00287342	0.00125407	-0.00041758
5000	6000	50	-0.00130267	0.000373599	0.00572023	-0.00288896	-0.0055131	0.00276838	0.000871554	-0.000272252	0.997115448	-0.00133462	0.000429311	0.00572584	-0.00288482	-0.00553338	0.00277866	0.000876025	-0.000265972
6000	6000	50	-0.0010193	0.000267367	0.00571593	-0.00289395	-0.00535048	0.00274409	0.000639037	-0.00018319	0.990278558	-0.00105182	0.000322035	0.00576208	-0.00290925	-0.00536477	0.00275813	0.000642846	-0.000179941
7000	6000	50	-0.00139251	0.000337121	0.00979023	-0.00500283	-0.00897502	0.00467829	0.000833934	-0.000241045	2.884857809	-0.000829407	0.000240837	0.00576562	-0.00291773	-0.00529336	0.00276286	0.000491801	-0.000128809
8000	6000	50	-0.000638666	0.000137198	0.00571512	-0.0029055	-0.00525496	0.00275233	0.000392387	-9.91E-05	0.990097781	-0.000659519	0.000180971	0.00575603	-0.00292035	-0.00526739	0.0027736	0.00038671	-9.54E-05
9000	6000	50	-0.000523815	0.000103307	0.0057886	-0.00294443	-0.00522579	0.00275564	0.000315467	-7.67E-05	1.000070248	-0.000529682	0.00013726	0.00574406	-0.00292078	-0.00526211	0.00278664	0.00031046	-7.30E-05
-9000	9000	50	0.000600659	-8.42E-05	0.00947539	-0.00494707	-0.00940244	0.00485359	-0.000369187	4.31E-05	2.894476958	0.000471378	-0.000107251	0.00556445	-0.00288791	-0.00554399	0.00287367	-0.000310318	6.30E-05
-8000	9000	50	0.000541622	-0.000123571	0.00548861	-0.00285549	-0.00555378	0.00284044	-0.00040617	0.000100448	0.981433185	0.000530361	-0.000126504	0.0055282	-0.00287444	-0.00560718	0.00288517	-0.000361571	7.79E-05
-7000	9000	50	0.000564143	-0.000127481	0.00546626	-0.00285292	-0.00566368	0.00287014	-0.000425643	0.000103134	0.992555072	0.000583896	-0.000145036	0.00547175	-0.00285432	-0.00569566	0.00290122	-0.0004184	9.75E-05
-6000	9000	50	0.000610109	-0.000146505	0.0054373	-0.00284834	-0.00576722	0.00289623	-0.000478726	0.000122189	1.001089106	0.00062085	-0.000159509	0.00538607	-0.00282422	-0.00581325	0.00292445	-0.000476222	0.000117527
-5000	9000	50	0.000118571	-3.11E-05	0.000934344	-0.000491817	-0.00104976	0.000519142	-0.000102418	2.90E-05	0.03117661	0.000623851	-0.000165057	0.00526491	-0.00278069	-0.00595765	0.00295473	-0.00052336	0.00013508
-4000	9000	50	0.000509826	-0.000120194	0.00513476	-0.0027391	-0.00611235	0.00299621	-0.00049669	0.00013064	1.008163414	0.000574801	-0.000155728	0.00510426	-0.00272356	-0.00611094	0.00298919	-0.000535998	0.00014415
-3000	9000	50	0.000446958	-0.000115895	0.00492615	-0.00265648	-0.00620927	0.00301034	-0.000478774	0.000138916	0.993663776	0.000467668	-0.000128987	0.0049235	-0.0026585	-0.00625454	0.00302654	-0.000484629	0.000134614
-2000	9000	50	0.000306145	-8.09E-05	0.00476313	-0.00259341	-0.00631104	0.0030368	-0.000355683	0.000105457	0.992427973	0.000315001	-8.78E-05	0.00476086	-0.00259958	-0.00636002	0.00305637	-0.000355655	0.000100781
-1000	9000	50	0.000140279	-3.86E-05	0.00465241	-0.00255273	-0.00637622	0.00305497	-0.000168077	5.10E-05	0.992289819	0.000137985	-3.88E-05	0.00465608	-0.00256106	-0.00641758	0.00307284	-0.000164588	4.71E-05
0	9000	50	-3.69E-05	8.58E-06	0.00385103	-0.00211946	-0.0063988	0.00306172	6.31E-05	-1.90E-05	0.827337828	-4.72E-05	1.34E-05	0.00463443	-0.00255267	-0.00642562	0.00307447	5.53E-05	-1.58E-05
1000	9000	50	-0.000231146	6.02E-05	0.00474375	-0.00260374	-0.00857513	0.00412163	0.000364807	-0.000108742	1.355178357	-0.000229698	6.48E-05	0.00469845	-0.00257675	-0.00639282	0.00306489	0.000265459	-7.55E-05
2000	9000	50	-0.000328215	8.55E-05	0.00403845	-0.00219117	-0.00626929	0.0030263	0.000430774	-0.00012585	0.829361277	-0.000396457	0.000111058	0.00483712	-0.00262738	-0.00631189	0.00304097	0.000429059	-0.000120262
3000	9000	50	-0.000492273	0.000122411	0.00505634	-0.00270973	-0.00612588	0.00298937	0.000505357	-0.000142094	0.999662839	-0.00052824	0.000145563	0.00501518	-0.0026924	-0.0061854	0.00300544	0.000519586	-0.000141719
4000	9000	50	-0.000242642	5.54E-05	0.00234608	-0.00124396	-0.00422512	0.00206924	0.000295907	-6.30E-05	0.317028022	-0.000606426	0.00016289	0.00518985	-0.00275465	-0.00603438	0.00296931	0.000535779	-0.000140448
5000	9000	50	-0.000623085	0.000151762	0.00532532	-0.00280648	-0.00734577	0.00366956	0.000641309	-0.000168733	1.247603937	-0.000627797	0.000163343	0.00533175	-0.0028049	-0.00588254	0.00293845	0.00050197	-0.000125957
6000	9000	50	-0.000629042	0.000154536	0.00541119	-0.00283004	-0.0072238	0.00363774	0.000745054	-0.000222066	1.246290539	-0.00060587	0.000152419	0.00543384	-0.00283943	-0.00575004	0.00291212	0.000447068	-0.000107433
7000	9000	50	-0.000378137	8.83E-05	0.00364986	-0.0019037	-0.00563903	0.00287006	0.00045699	-0.000117881	0.660899403	-0.00055892	0.000135594	0.00550297	-0.00286423	-0.00564789	0.00289268	0.000389115	-8.90E-05
8000	9000	50	-0.000622561	0.000122612	0.00752572	-0.00395076	-0.00754467	0.00388845	0.000421568	-0.000102748	1.840946213	-0.00050175	0.000116869	0.00554856	-0.00288101	-0.00557267	0.00287817	0.000335668	-7.11E-05
